52560.3,0x2B4,6,3A 05 0D 0F 00 01
52560.7,0x381,8,04 00 00 00 00 00 00 00
52562.9,0x29D,4,00 00 00 20
52574.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
52584.7,0x201,8,59 38 98 00 01 00 00 00
52594.7,0x2C1,8,02 19 06 00 00 D0 92 09
52598.7,0x381,8,05 00 00 00 00 DA 64 08
52600.7,0x2F1,8,0A 85 01 00 00 00 00 00
52609.7,0x201,8,02 00 00 00 00 00 00 00
52614.9,0x2C1,8,B3 1A 98 00 00 00 00 00
52634.9,0x201,8,03 00 00 00 00 00 00 00
52635.4,0x2C1,8,04 00 00 00 00 00 00 00
52636.7,0x381,8,06 00 00 00 00 00 00 00
52654.7,0x2C1,8,50 48 FE 00 50 8E 02 00
52657.3,0x281,6,1A 00 FF 1F 00 01
52659.9,0x201,8,00 33 4F 19 00 E4 FF 00
52660.2,0x224,8,04 08 00 80 E3 00 10 08
52660.5,0x2B4,6,3D 05 0C 0F FB 00
52662.8,0x29D,4,00 00 00 20
52669.5,0x333,5,84 0C 2F 07 00
52674.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
52675.0,0x381,8,07 00 00 00 00 00 00 00
52684.9,0x201,8,59 38 98 00 01 00 00 00
52694.8,0x2C1,8,02 19 06 00 00 D0 92 09
52700.7,0x2F1,8,2B 78 00 00 00 00 00 00
52709.7,0x201,8,02 00 00 00 00 00 00 00
52712.9,0x381,8,08 00 00 00 00 00 00 00
52714.9,0x2C1,8,B3 1A 98 00 00 00 00 00
52734.7,0x2C1,8,04 00 00 00 00 00 00 00
52734.9,0x201,8,03 00 00 00 00 00 00 00
52751.0,0x381,8,09 00 00 00 00 00 00 00
52754.7,0x2C1,8,58 48 FE 00 50 8E 02 00
52757.5,0x281,6,19 00 FF 1F 00 01
52759.8,0x201,8,00 32 50 1A 00 E4 FF 00
52760.3,0x224,8,04 08 00 A0 E3 00 10 08
52760.7,0x2B4,6,39 05 0D 0F 00 01
52763.0,0x29D,4,00 00 00 20
52774.7,0x2C1,8,21 2B 0D 0A 02 00 00 00
52784.7,0x201,8,59 38 98 00 01 00 00 00
52788.7,0x381,8,0A 00 00 00 00 00 00 00
52794.9,0x2C1,8,02 19 06 00 00 D0 92 09
52800.7,0x2F1,8,0C 19 40 D8 00 86 32 34
52809.8,0x201,8,02 00 00 00 00 00 00 00
52814.7,0x2C1,8,B3 1A 98 00 00 00 00 00
52827.0,0x381,8,0B 00 00 00 00 00 00 00
52834.9,0x201,8,03 00 00 00 00 00 00 00
52835.1,0x2C1,8,04 00 00 00 00 00 00 00
52835.4,0x301,8,0B 04 00 00 00 00 00 00
52854.7,0x2C1,8,58 48 FE 00 50 8E 02 00
52857.3,0x281,6,1A 00 FF 1F 00 01
52859.8,0x201,8,00 32 50 1A 00 E4 FF 00
52860.0,0x224,8,04 08 00 A0 E3 00 10 08
52860.4,0x2B4,6,3A 05 0B 0F F9 00
52862.8,0x29D,4,00 00 00 20
52865.2,0x381,8,0C 00 00 00 00 00 00 00
52874.9,0x2C1,8,21 2B 0D 0A 02 00 00 00
52884.7,0x201,8,59 38 98 00 01 00 00 00
52895.0,0x2C1,8,02 19 06 00 00 D0 92 09
52900.7,0x2F1,8,0D C9 9B 40 21 C0 07 00
52902.8,0x381,8,0D 00 00 00 00 00 00 00
52909.7,0x201,8,02 00 00 00 00 00 00 00
52914.8,0x2C1,8,B3 1A 98 00 00 00 00 00
52935.0,0x201,8,03 00 00 00 00 00 00 00
52935.5,0x2C1,8,04 00 00 00 00 00 00 00
52940.7,0x381,8,0E 00 00 00 00 E0 FF 00
52955.0,0x2C1,8,58 48 FE 00 50 8E 02 00
52957.1,0x281,6,1A 00 FF 1F 00 01
